statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;3_variable_code;3_variable_label;3_variable_attribute_code;3_variable_attribute_label;4_variable_code;4_variable_label;4_variable_attribute_code;4_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label
23131;Diagnoses of hospital in-patients;JAHR;Year;2005;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT001B05;1 to under 5 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;5483;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2008;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT015B18;15 to under 18 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;1966;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2006;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT090B95;90 to under 95 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;13591;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT080B85;80 to under 85 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;177006;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2001;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT045B50;45 to under 50 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;49672;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT040B45;40 to under 45 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;17732;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2014;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT080B85;80 to under 85 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;56235;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2005;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT015B18;15 to under 18 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;5519;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2011;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT050B55;50 to under 55 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;110467;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2011;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT055B60;55 to under 60 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;65922;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT085B90;85 to under 90 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;40779;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2001;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT050B55;50 to under 55 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;55532;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2011;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT085B90;85 to under 90 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;58507;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT005B10;5 to under 10 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;2445;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT000;under 1 year;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;406;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2007;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT045B50;45 to under 50 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;41833;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2002;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);;Total;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;809238;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2012;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT080B85;80 to under 85 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;124880;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2008;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT070B75;70 to under 75 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;147053;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2007;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT010B15;10 to under 15 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;2973;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2013;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT095UM;95 years and over;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;677;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2008;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT035B40;35 to under 40 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;10356;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT070B75;70 to under 75 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;221591;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT050B55;50 to under 55 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;42383;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2001;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT000;under 1 year;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;1310;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2004;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT070B75;70 to under 75 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;89637;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT050B55;50 to under 55 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;89049;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT040B45;40 to under 45 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;11860;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2000;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT070B75;70 to under 75 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;236690;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2001;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT001B05;1 to under 5 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;5059;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT090B95;90 to under 95 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;19893;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2011;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);;Total;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;1491383;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT075B80;75 to under 80 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;144025;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2009;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT025B30;25 to under 30 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;10000;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2003;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT070B75;70 to under 75 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;213625;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);;Total;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;678232;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2003;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT095UM;95 years and over;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;624;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2002;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT050B55;50 to under 55 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;61012;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT085B90;85 to under 90 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;44971;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT018B20;18 to under 20 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;911;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2009;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT015B18;15 to under 18 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;1872;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2013;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT075B80;75 to under 80 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;89372;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT050B55;50 to under 55 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;37485;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2013;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT010B15;10 to under 15 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;5939;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2004;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT095UM;95 years and over;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;1559;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2010;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT020B25;20 to under 25 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;2769;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT050B55;50 to under 55 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;44230;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT050B55;50 to under 55 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;72373;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2010;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT020B25;20 to under 25 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;4388;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT018B20;18 to under 20 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;1340;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2007;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT035B40;35 to under 40 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;10732;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2005;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT015B18;15 to under 18 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;3300;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2014;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT000;under 1 year;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;515;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2010;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT085B90;85 to under 90 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;55916;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT005B10;5 to under 10 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;6420;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT075B80;75 to under 80 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;141639;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2002;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT095UM;95 years and over;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;2060;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2011;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT080B85;80 to under 85 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;67954;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT020B25;20 to under 25 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;5787;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT060B65;60 to under 65 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;185783;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT018B20;18 to under 20 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;823;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2008;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);;Total;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;686967;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT040B45;40 to under 45 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;11327;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2002;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT040B45;40 to under 45 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;54536;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT085B90;85 to under 90 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;37873;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2004;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT045B50;45 to under 50 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;33820;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT050B55;50 to under 55 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;35671;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2014;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT075B80;75 to under 80 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;96398;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT030B35;30 to under 35 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;13672;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2008;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT015B18;15 to under 18 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;2822;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT025B30;25 to under 30 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;3837;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2001;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT050B55;50 to under 55 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;64549;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT000;under 1 year;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;691;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT085B90;85 to under 90 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;47369;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2007;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT010B15;10 to under 15 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;3803;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2013;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT020B25;20 to under 25 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;2655;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2004;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT070B75;70 to under 75 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;125823;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT095UM;95 years and over;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;2244;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2005;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT001B05;1 to under 5 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;4102;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2000;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT001B05;1 to under 5 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;12257;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2010;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);;Total;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;809430;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2007;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT055B60;55 to under 60 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;146705;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2014;DINSG;Germany;DG;Germany;GES;Sex;GESW;Female;ALT112;Age groups (under 1- 95 years and over);ALT095UM;95 years and over;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;1379;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2011;DINSG;Germany;DG;Germany;GES;Sex;GESM;Male;ALT112;Age groups (under 1- 95 years and over);ALT055B60;55 to under 60 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;79232;number;GES025;Patients discharged from hospital
23131;Diagnoses of hospital in-patients;JAHR;Year;2005;DINSG;Germany;DG;Germany;GES;Sex;;Total;ALT112;Age groups (under 1- 95 years and over);ALT060B65;60 to under 65 years;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;206422;number;GES025;Patients discharged from hospital
